P_sat0,P_sat1,P_sat2,P_sat3,Phi_sat0,Phi_sat1,Phi_sat2,Phi_sat3
8801.34932758302,8930.528514347978,9201.711924877156,8854.925878387616,13792.241929133685,16840.36543540383,18217.618774658386,13873.828561007096
8782.477554009685,8897.590348379134,9190.889934909352,8824.977833120418,13727.220065984198,16890.11150582627,18161.756769582225,13826.257375583258
8795.9334864854,8904.177083994773,9183.926473353495,8836.70258104977,13875.876597999248,16878.22763725118,18133.213150380736,13867.888608665748
8766.120140226834,8902.673997067395,9156.38544671946,8814.687220739977,13745.016644791123,16966.35594643925,18157.963499488153,13737.501544449153
8755.823200451385,8901.59727423421,9138.850870188566,8797.638873682534,13722.312628544361,16933.586468423044,18108.22470151696,13787.135877932615
8731.46911823936,8872.075605193193,9130.105360368849,8779.44481953203,13730.994017915886,16869.35622220008,18146.986798853024,13756.74908306022
8764.627234025806,8895.731139504604,9139.854826132543,8778.438133452491,13747.447630525614,16862.076719416338,18230.11218041762,13776.862197640272
8772.381243692489,8889.284152664488,9134.505602404728,8784.075500240033,13811.197333710454,16855.24781685244,18158.540797673897,13862.220062571569
8745.237637759667,8889.859842748738,9136.765468173895,8766.362299350892,13727.259179209223,16906.128729769327,18151.65667194242,13786.289089819218
8746.431480334004,8903.871321972852,9164.386695377065,8775.848100895175,13745.572930718354,16947.768161605138,18189.26813093004,13798.594970334256
8744.057978093968,8890.892445151667,9132.501708083144,8765.956174659992,13771.541276056529,16873.92870167391,18140.125291747354,13740.643122746133
8747.889801709664,8904.85675925531,9124.194670853389,8763.32449822087,13731.568943691913,16922.27123405196,18122.57242856432,13703.919647578436
8736.98091950639,8896.111980532934,9117.12632372708,8723.224268086764,13714.6942158137,16785.984188565668,18125.58752639275,13727.69438302251
8706.32075785215,8856.297006939694,9114.61945305309,8722.801458659387,13710.499810164307,16821.825635486002,18071.31737589005,13671.552847308089
8689.526027106263,8856.899485346637,9076.560566228549,8696.523658565568,13733.47577015761,16881.955916513096,18087.899379875318,13792.116832754122
8690.122016467481,8849.331432864697,9082.923452345667,8671.52129182785,13642.953325257397,16953.52653575936,18052.99420794005,13716.397657866768
8687.990935858594,8837.81324270117,9076.739191563425,8688.690570356364,13706.388496152726,16793.19761242585,18020.577737991534,13610.046958849403
8693.784300697056,8852.316224839931,9072.103304774695,8678.021728010857,13756.179471551352,16940.324866854662,17992.74688149367,13656.385510492835
8689.70677956615,8853.77612340348,9070.222164002795,8639.173077785317,13608.835041596887,16830.469085140918,18132.48586181633,13638.789919340526
8691.546071461298,8844.024470169046,9057.449968409512,8650.187580947984,13709.102633487104,16873.47550391954,18009.318171324772,13701.08363652166
8685.628361273983,8847.942506965268,9059.671828956118,8654.924726563188,13695.885797910558,16860.640503365434,18073.963097480464,13661.830525975582
8704.389239158554,8885.46874530676,9089.17455289815,8678.69738927134,13749.869841004622,16844.095082118118,18082.18835110677,13712.765776403201
8719.5228558713,8855.573634618808,9061.024487161882,8663.037624837563,13710.282797307393,16877.329435603173,18011.740231700816,13694.339608687984
8707.157444927096,8883.576358203838,9069.609846161988,8661.253244935273,13758.280428028758,16955.77359016825,18092.687636846465,13711.205082176275
8712.864925970303,8872.235914301922,9067.0442557609,8641.713843571928,13717.135931970148,16957.258318792257,18084.29310373539,13639.543314014407
8690.093950437578,8863.84864815367,9079.939632208787,8644.167436051523,13619.234717999878,16789.890315445125,18077.962066775344,13573.09548100694
8701.511898922015,8884.048802391257,9060.354275295802,8652.802263161228,13801.738653049933,16759.94271498603,17981.344966745593,13670.20673274243
8704.107867391305,8883.941214708537,9055.49839867866,8625.510841074918,13692.691239514488,16745.849819764524,18075.105812585167,13666.877349443923
8706.54479036102,8865.545698547894,9088.9470502146,8643.736825668013,13664.184461966675,16857.48134087693,18040.88428615898,13754.80676385212
8718.538183824736,8881.952935348278,9053.058894861353,8638.953043569049,13789.450578686678,16857.901396601905,18094.092323703488,13740.261574384922
8696.583147642703,8887.406092480636,9062.594284637215,8631.15581405705,13702.300781338721,16907.070937106837,17984.619605277974,13635.861910084188
8700.985914159148,8874.939897818465,9047.65286410051,8617.539190912492,13680.488306443389,16777.424329248082,18092.86672896813,13613.591189912759
8709.090423815049,8911.407086552748,9080.780745310496,8632.443983718375,13697.787280991539,16883.129146006064,18018.82512208559,13661.481186187782
8728.547972306913,8910.538195507528,9076.574126782194,8646.359910046198,13763.89950821556,16942.535870047464,18079.726416212256,13604.068424385217
8711.821795102085,8896.245281989617,9086.642987175293,8643.834133078892,13728.40239857774,16904.358568096515,18025.911829786393,13598.915060469977
8725.33889834764,8913.830244788252,9089.555815989701,8638.985945192671,13773.382828805905,16929.125726941125,18145.35668334793,13607.52322591805
8733.206787399422,8910.155105465446,9093.969063600016,8651.754814122018,13688.284556630726,16869.968784004013,18084.569805539406,13634.184196434871
8742.772587630567,8943.408829629552,9112.300783784489,8665.878923895585,13778.677779121126,16870.996524332844,18161.237041019827,13679.549388200925
8764.105038078966,8963.512990518764,9152.50261261175,8671.851280442705,13669.871012119604,16995.65441040561,18129.219778756415,13658.319024076227
8764.23529561103,8962.937361740067,9098.737823878924,8650.270497473417,13717.152852899215,16902.581679633888,18115.968193728575,13627.112382069552
8770.545162599175,8971.9311649132,9112.209534287194,8665.017676865047,13780.836410578075,16986.8542781803,18154.3183069003,13687.148761272852
8776.70173478719,8952.068724820727,9118.924302310455,8660.393358322517,13703.978630289688,16967.040874665385,18149.489687157125,13740.686146774777
8729.329499104393,8934.1632372062,9092.679442992863,8639.011956286378,13803.776784638521,16937.75883623674,18106.45358986761,13594.04367380512
8742.534320524288,8918.348519197429,9076.33376974017,8612.939292384122,13814.71490504527,16938.39864813547,18016.86125322035,13546.52189159127
8724.710814460155,8934.57374388493,9076.775961727275,8625.44985862441,13819.717996769057,16835.276640997206,18065.661530567642,13589.56005562299
8750.173111400423,8953.866313303497,9089.943913682459,8604.137820162065,13770.61088244992,16946.407597326295,18105.387994123743,13616.157065602678
8716.299464090476,8935.594520414785,9052.890013952612,8600.273217527314,13805.426842630808,16985.114674130877,18066.472034752616,13647.716552300342
8713.96535630154,8910.8757403402,9031.571416656594,8583.887326782437,13732.154810372665,16950.649274568987,17953.73358250341,13579.487291995512
8698.108754498857,8906.245487777447,9034.478551419832,8571.28378929953,13793.454785441454,16946.224193686394,17986.240026262127,13451.274169099928
8691.50991275245,8917.487637085313,9031.830166326337,8555.627695755174,13834.871274436833,16949.93122375985,17961.148956734876,13435.371494224615
8684.171610678979,8891.740622554536,9019.449666917397,8558.13623434505,13698.765411637365,16931.795575606327,17901.412271851394,13549.527849553115
8674.714048358812,8886.155057192096,9012.03057694402,8530.259155335027,13692.695676649453,16820.664294226626,18040.76439868245,13487.447881638114
8696.481914914679,8900.267788929894,9029.479630862834,8540.081732957411,13696.997700966102,16853.98044134716,17999.250565829465,13510.406337645842
8706.759986258734,8891.864881382066,9000.022934259394,8538.814018761937,13767.785094118972,16894.793263823594,17997.492270145874,13483.217737387447
8688.334495251864,8915.552250288916,9009.481433585908,8512.570458886601,13735.3741018308,16899.307142538837,18002.55163403009,13500.359890911039
8685.340375941305,8884.991424327845,8970.83828807075,8519.689587863919,13634.833855444103,16970.337676025796,17948.879938979248,13476.406881270723
8683.816357913229,8885.965276391013,9000.772769252671,8522.735538184037,13688.773920417596,16925.14776237546,17963.50523498563,13591.708977299588
8673.872151465961,8873.992934487584,8954.409372074304,8484.764360066838,13703.542575929998,16907.827896914947,17884.664833853458,13502.084551085009
8665.759221984563,8879.05333199061,8968.458032281942,8483.711141056248,13588.23965473204,16897.527794147256,18048.19728579855,13484.859140633609
8660.560587396378,8878.30393579569,8974.73913250989,8500.675978929488,13645.812054298996,16845.28924354424,17940.468380499013,13486.74112588148
8682.651466299829,8873.72422548758,8960.553508886705,8494.004861262416,13642.775759915068,16956.04408486659,18002.047841959138,13464.017912115629
8649.219357569991,8895.964175187299,8973.960060721922,8480.098730577007,13689.341470140937,16809.16066684567,17956.42361145145,13495.367544819681
8664.6315591526,8872.52989854309,8945.73655495263,8484.051754425143,13678.26648848076,16906.711994434965,17908.56878221577,13505.424705314019
8673.858140847648,8854.51546023704,8956.088384249673,8475.978841717166,13676.151616063975,16869.649605423754,18011.144099713943,13442.352203812588
8662.256406162196,8855.886287723148,8926.213445088226,8443.749773254181,13707.583629296167,16857.32272781147,17904.265057172175,13445.70848873341
8672.547758764424,8857.657765979442,8958.367954787682,8452.56522661802,13694.56474803527,16846.13419114236,17851.520170676067,13459.463603672802
8649.349498842928,8864.85750291476,8953.200523118054,8455.274772376732,13640.973916043646,16856.478470692135,17986.499984233695,13530.997148124445
8657.935702220078,8878.175355862923,8945.913440897226,8451.153449309393,13739.967332723114,16877.335883091167,17976.06681444901,13442.412763389224
8658.884032680617,8892.598521140973,8948.471499343628,8460.146764920175,13625.849190924444,16844.998033049276,17917.02860836479,13405.30995143166
8692.634699709992,8893.325658859561,8950.048924763834,8465.955500499555,13697.732200962817,16914.252871020326,17880.943531027686,13450.266509300625
8667.156245787117,8894.292794763043,8930.713565734479,8453.619839483581,13643.462553518653,16838.081290714294,17968.49365391517,13415.438685268355
8672.367325143907,8890.33739899192,8941.418979176895,8449.987965210032,13597.635119593175,16864.107649401794,17956.045227774262,13409.541674352622
8697.438769977884,8883.214051056497,8933.010842788932,8439.286162445233,13733.156130625723,16864.27029109509,17932.291268389083,13450.822594148103
8647.903653255085,8881.67113937208,8929.451318764935,8434.468388826159,13578.346223509927,16863.555610276315,17851.15291642104,13437.963682124848
8675.473187343234,8904.761343671751,8943.941325509031,8448.525694427475,13712.42334911483,16889.86285765072,17938.337984806476,13480.841497205254
8688.430588741712,8905.234312524142,8936.01605668412,8444.090897369524,13639.389331677625,16901.31510075217,17962.106588382663,13411.767978613996
8687.501629113487,8934.07402944245,8931.531264377423,8444.133846275628,13692.599048697259,16956.77099520756,17977.360941360723,13508.843268056027
8699.294968533331,8913.141825658695,8947.352414364786,8418.018751645932,13716.819184856446,16982.776550188883,17933.156521565303,13488.125497245252
8681.684320590703,8918.064056092993,8962.725846830956,8462.957283925889,13738.101771312513,16999.359404298495,17990.20344407627,13422.138434004852
8703.255131069554,8923.665711005413,8960.296396357046,8443.82669338213,13665.311633613695,16990.83832793332,17882.978428440285,13490.206539029925
8712.12927249451,8919.454608697684,8958.108589755537,8462.582210576371,13809.214070933142,16805.178795837575,17918.718054804114,13368.269998501977
8734.669669353907,8942.658766420165,8947.85700482611,8453.747319665892,13735.023272831477,16982.367153225583,17940.828342791847,13556.790931943393
8707.915520244105,8916.621380744278,8935.492745469737,8439.704571058764,13670.302334984412,17026.795720720882,17912.842264804727,13407.042815935445
8738.033152539545,8940.386437602037,8948.50632558547,8444.471556708651,13704.782524274762,16865.545079602067,17899.245676097024,13447.674562152146
8717.356582641241,8917.155461406926,8952.94472303338,8432.047952997571,13778.300695137039,16969.851773633127,17952.547828871873,13413.614930647338
8729.953965799063,8933.270902661412,8944.14903905582,8455.385051708594,13692.41592254007,16977.92109841012,17940.633446099957,13446.438789698
8721.349110951705,8944.401141099172,8935.79906455087,8408.429273990288,13667.985047204003,16963.454361616477,18019.477683690766,13400.685492408844
8704.941212481825,8937.125258678043,8927.46890373766,8440.523877589485,13674.86326527622,16908.33058003764,17927.091033292952,13404.969426404747
8721.908152608932,8928.429551471312,8926.597627007557,8426.740216682227,13746.450476223148,16885.437985528595,17897.898462892288,13443.984166521452
8729.905435284421,8951.685100359724,8917.613926989186,8425.488149094635,13733.939710281753,16993.587524207156,17964.833960997552,13500.963632169107
8746.626593764175,8961.919199074819,8935.410349700136,8431.449662872687,13710.782914865289,16984.641827950065,18002.10047751822,13395.402993811067
